id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1116197997279186944,1116197997279186944,1554957315000,2019-04-11,04:35:15,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Chronic overwhelm is the inevitable result of the refusal to make tough choices or accept trade-offs.

You can’t do anything well if you are trying to do everything at once.

Overwhelm will be solved with definitive decision-making, not “time management.”",[],[],[],16,469,1893,[],[],https://twitter.com/TheStoicEmperor/status/1116197997279186944,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1115533146919821312,1115533146919821312,1554798802000,2019-04-09,08:33:22,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"""Being engaged"" can be a way to avoid engagement with your own life.

""Being informed"" is useless if the ""news of the day"" is irrelevant tomorrow.

""Being caught up"" on low quality entertainment is a waste of irretrievable hours.

Your time is limited. Spend it wisely.",[],[],[],24,803,2944,[],[],https://twitter.com/TheStoicEmperor/status/1115533146919821312,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1112686295770251264,1112686295770251264,1554120060000,2019-04-01,12:01:00,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Awareness of death should only increase our appreciation for the wonder of life.

We are here now.",[],[],[],30,704,3089,[],[],https://twitter.com/TheStoicEmperor/status/1112686295770251264,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1111602990161354752,1111602990161354752,1553861780000,2019-03-29,12:16:20,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The obedient student will memorize and forget.

The interested seeker will explore and remember.",[],[],[],17,904,3444,[],[],https://twitter.com/TheStoicEmperor/status/1111602990161354752,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1109216384947380225,1109213389975363591,1553292769000,2019-03-22,22:12:49,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Reality has nasty surprises in store for any person who comes to believe they know everything.

Humility is not about putting yourself down. 

Humility is simply the recognition that your knowledge will always be incomplete.

A true master must retain the openness of a beginner.",['ninja'],[],[],15,246,1382,[],[],https://twitter.com/TheStoicEmperor/status/1109216384947380225,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '214201922', 'username': 'Ninja'}]",,,,
1107731274943217664,1107727255999074304,1552938691000,2019-03-18,19:51:31,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"No individual in the history of the world has ever had this particular kind of access to an audience so large.

You are navigating an unprecedented reality. That involves a lot of good and bad surprises. Keep learning and keep going.

Congratulations, and good luck Felix.",['pewdiepie'],[],[],13,66,1943,[],[],https://twitter.com/TheStoicEmperor/status/1107731274943217664,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '1203880363', 'username': 'pewdiepie'}]",,,,
1107561373276356608,1107561373276356608,1552898183000,2019-03-18,08:36:23,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"An ineffective person will fantasize about good outcomes.

An effective person will optimize the process that produces good outcomes.",[],[],[],19,866,3273,[],[],https://twitter.com/TheStoicEmperor/status/1107561373276356608,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1106362150325354497,1106362150325354497,1552612266000,2019-03-15,01:11:06,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Perfect plans must be turned into imperfect work.

Perfection is the privilege of the purely hypothetical.",[],[],[],28,631,2536,[],[],https://twitter.com/TheStoicEmperor/status/1106362150325354497,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1103876001346420736,1103876001346420736,1552019522000,2019-03-08,04:32:02,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Bad persistence:
Endlessly doing the same thing with no success.

Good persistence: 
Continuously tweaking your approach until you get results.",[],[],[],23,793,2997,[],[],https://twitter.com/TheStoicEmperor/status/1103876001346420736,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1103222856500932608,1103222856500932608,1551863800000,2019-03-06,09:16:40,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"If it can be improved, improve it.

If it must be accepted, accept it.

Embracing the inevitable frees you up to tackle what is within your control.",[],[],[],18,637,2251,[],[],https://twitter.com/TheStoicEmperor/status/1103222856500932608,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1103130106845835265,1103130106845835265,1551841687000,2019-03-06,03:08:07,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Dysfunction is invisible when it is the norm.

People will often congregate in a conspiracy of mutual stagnation.

No one has to feel inadequate if no one ever progresses.",[],[],[],22,393,1306,[],[],https://twitter.com/TheStoicEmperor/status/1103130106845835265,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1102094030093991936,1102094030093991936,1551594667000,2019-03-03,06:31:07,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"If you look for something to complain about, you will find it.

If you look for something to be grateful for, you will find it.

Most lives have their share of good and bad luck.

Gratitude is a choice of emphasis.",[],[],[],24,1488,4784,[],[],https://twitter.com/TheStoicEmperor/status/1102094030093991936,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1101966502922600453,1101966261418934278,1551564262000,2019-03-02,22:04:22,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,, https://twitter.com/thestoicemperor/status/1052718429092773888?lang=bg …,['wesyang'],['https://twitter.com/thestoicemperor/status/1052718429092773888?lang=bg'],[],0,1,10,[],[],https://twitter.com/TheStoicEmperor/status/1101966502922600453,False,https://twitter.com/TheStoicEmperor/status/1052718429092773888,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '10904832', 'username': 'wesyang'}]",,,,
1101920997651828736,1101920997651828736,1551553413000,2019-03-02,19:03:33,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"If you reward the behavior, expect more of it.

This is true when dealing with others and when dealing with yourself.",[],[],[],29,622,2568,[],[],https://twitter.com/TheStoicEmperor/status/1101920997651828736,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1101605725074219008,1101605725074219008,1551478246000,2019-03-01,22:10:46,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Everyone can teach you something if you have an appropriately broad sense of what constitutes a lesson.

A negative example is as instructive as a positive one.",[],[],[],14,462,1709,[],[],https://twitter.com/TheStoicEmperor/status/1101605725074219008,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1101290116759183362,1101290116759183362,1551402999000,2019-03-01,01:16:39,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Twitter is home to brilliant people from many fields.

They could provide true insight into the topics they understand deeply.

What do these intelligent people do with Twitter?

They mostly write about politics with the same ignorance as everyone else.

What a waste.",[],[],[],64,694,2887,[],[],https://twitter.com/TheStoicEmperor/status/1101290116759183362,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1100969381624836096,1100969381624836096,1551326530000,2019-02-28,04:02:10,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Every yes is a no.

Every no is a yes.

Every choice sacrifices alternatives.

This is the nature of things.

Make choices or they will be made for you.

Choose your sacrifices and embrace them.",[],[],[],20,616,2217,[],[],https://twitter.com/TheStoicEmperor/status/1100969381624836096,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1100591601032736769,1100591601032736769,1551236460000,2019-02-27,03:01:00,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Don't respond to provocation with imitation.,[],[],[],13,225,1232,[],[],https://twitter.com/TheStoicEmperor/status/1100591601032736769,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1100067291733979136,1100067291733979136,1551111455000,2019-02-25,16:17:35,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The animal acts and does not reflect.

The indecisive man reflects and does not act.

The average man reflects after he acts.

The wise man reflects before he acts.",[],[],[],21,745,2760,[],[],https://twitter.com/TheStoicEmperor/status/1100067291733979136,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1099481584741183488,1099481584741183488,1550971811000,2019-02-24,01:30:11,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Starting pointless interpersonal conflict is a reliable way to avoid doing anything productive or meaningful.

Drama provides an excuse for stagnation.

People start fires and then praise themselves for putting them out.",[],[],[],30,477,1969,[],[],https://twitter.com/TheStoicEmperor/status/1099481584741183488,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1099165042891665410,1099165042891665410,1550896342000,2019-02-23,04:32:22,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Understanding 10% of a hard book is still a victory.

You’ll understand 0% of the book you’re too intimidated to try to read.",[],[],[],31,446,2569,[],[],https://twitter.com/TheStoicEmperor/status/1099165042891665410,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1098810594755469312,1098810594755469312,1550811835000,2019-02-22,05:03:55,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"“Why did they insult me?”

Bad question.

“Why did I feel insulted?”

Good question.",[],[],[],39,1765,6854,[],[],https://twitter.com/TheStoicEmperor/status/1098810594755469312,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1098607138497277952,1098607138497277952,1550763327000,2019-02-21,15:35:27,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Confront the vague anxiety to discover its specific source.

Locate the particular problem.

Attack the rot at its roots.",[],[],[],11,202,1101,[],[],https://twitter.com/TheStoicEmperor/status/1098607138497277952,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1098417525342142464,1098417525342142464,1550718120000,2019-02-21,03:02:00,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The internet makes great teachers widely available.

Your opportunity to learn is limited only by your ability to direct your attention.

On-demand education can't easily compete with on-demand stimulation.

A disciplined seeker will find no competition among lotus-eaters.",[],[],[],23,482,2023,[],[],https://twitter.com/TheStoicEmperor/status/1098417525342142464,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1098359464799825920,1098359464799825920,1550704277000,2019-02-20,23:11:17,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Writing is good. Rewriting is better.

A well-worked sentence can offer insights that have been sharpened to precision by revision.

The process encourages the writer to think clearly and convey just what they mean.

Revised writing is the polar opposite of a ""gotcha"" interview.",[],[],[],20,225,1261,[],[],https://twitter.com/TheStoicEmperor/status/1098359464799825920,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1097821085532209152,1097821085532209152,1550575917000,2019-02-19,11:31:57,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Time spent mastering the basics is time well spent.,[],[],[],11,549,2499,[],[],https://twitter.com/TheStoicEmperor/status/1097821085532209152,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1096899928171851776,1096899928171851776,1550356296000,2019-02-16,22:31:36,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"A rush to judgement is often a rush to error.

It is easy to find ourselves administering a counterproductive “cure” to a misdiagnosed problem.

Well meaning people with no humility can be very dangerous.

Good intentions shouldn’t be used to rationalize bad results.",[],[],[],16,697,2149,[],[],https://twitter.com/TheStoicEmperor/status/1096899928171851776,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1095944169565040640,1095944169565040640,1550128426000,2019-02-14,07:13:46,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Trust is built slowly. 

Trust is destroyed quickly.

Trust can make complex things possible.

The absence of trust can make simple things impossible.

Trust powers relationships, businesses, nations.

Trust is as precious as it is fragile.",[],[],[],36,1515,4828,[],[],https://twitter.com/TheStoicEmperor/status/1095944169565040640,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1095550375787032576,1095550375787032576,1550034538000,2019-02-13,05:08:58,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"You can’t teach a person who insists they know everything already.

They have some painful unlearning to do before they’ll be able to learn anything.",[],[],[],33,684,2597,[],[],https://twitter.com/TheStoicEmperor/status/1095550375787032576,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1094816360134148096,1094816360134148096,1549859535000,2019-02-11,04:32:15,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Exercise authority over yourself, or you will be made to bow to the authority of others.

Be your own lord and master.",[],[],[],15,548,2349,[],[],https://twitter.com/TheStoicEmperor/status/1094816360134148096,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1094061664066985984,1094061664066985984,1549679602000,2019-02-09,02:33:22,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Hot emotions overpower reason and derail long term strategy.

If you are highly reactive you will be continually lured into unwinnable games.

Learn to pause just long enough for your senses to catch up with your circumstances.

Give your best self time to win the inner argument.",[],[],[],19,657,2523,[],[],https://twitter.com/TheStoicEmperor/status/1094061664066985984,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1093472189448445952,1093472189448445952,1549539060000,2019-02-07,11:31:00,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Meaningless micro-problems offer a convenient distraction from the major problems we fear to confront.

Don't trim the hedges when the house is on fire.",[],[],[],17,629,2206,[],[],https://twitter.com/TheStoicEmperor/status/1093472189448445952,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1092709894904401920,1092709894904401920,1549357315000,2019-02-05,09:01:55,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Learning is easier if you are honest about your own ignorance.

People want to seem ""in the know."" They try to signal that they are intelligent and informed. This is often counterproductive.

Insecurity is the enemy of learning.

A master knows how to be a beginner.",[],[],[],36,1360,4370,[],[],https://twitter.com/TheStoicEmperor/status/1092709894904401920,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1092272776449150977,1092272776449150977,1549253098000,2019-02-04,04:04:58,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Growth will convert your doubters better than verbal defensiveness.

Outgrow your critics in every sense.",[],[],[],14,585,2407,[],[],https://twitter.com/TheStoicEmperor/status/1092272776449150977,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1091849111756664832,1091849111756664832,1549152088000,2019-02-03,00:01:28,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Opinions drive conversation.

Convictions drive action.",[],[],[],7,329,1309,[],[],https://twitter.com/TheStoicEmperor/status/1091849111756664832,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1091494672537534464,1091494672537534464,1549067583000,2019-02-02,00:33:03,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Deceivers exploit fear and desire.

A fearless contented person is very hard to fool.",[],[],[],9,332,1271,[],[],https://twitter.com/TheStoicEmperor/status/1091494672537534464,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1091234368306081793,1091234368306081793,1549005522000,2019-02-01,07:18:42,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"People usually have a reason for being upset, though it may differ from the reason they declare.

Outbursts provide information about their emotional state, even if the cause is misdiagnosed.

Don’t take everything literally.",[],[],[],15,269,1282,[],[],https://twitter.com/TheStoicEmperor/status/1091234368306081793,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1091166369725345793,1091153726172057601,1548989310000,2019-02-01,02:48:30,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The death of clickbait content farm pseudo-employment is no tragedy for democracy, and (in the long term) no tragedy for the underemployed ""content creators"" now seeking better jobs.

This was a business model based on parasitizing Facebook feeds. Like Farmville. Won't be missed.",['clairlemon'],[],[],7,56,400,[],[],https://twitter.com/TheStoicEmperor/status/1091166369725345793,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '1398479138', 'username': 'clairlemon'}]",,,,
1091124488031223808,1091124488031223808,1548979324000,2019-02-01,00:02:04,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Unheralded virtue is still virtue.

Fashionable madness is still madness.",[],[],[],5,175,695,[],[],https://twitter.com/TheStoicEmperor/status/1091124488031223808,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1090912922702761986,1090912922702761986,1548928883000,2019-01-31,10:01:23,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Unwritten thoughts slip away like last night’s dreams.

A good sentence can carry the light of insight, undimmed, across years, decades, and centuries.",[],[],[],13,383,1702,[],[],https://twitter.com/TheStoicEmperor/status/1090912922702761986,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1090460293518499840,1090460293518499840,1548820968000,2019-01-30,04:02:48,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"People have original thoughts in the shower because it is one of the only places in modern life that offers refuge from entertainment, compulsive workaholism, and social hyperconnectedness.

The isolation allows you to hear yourself think.

Morning meditation for the masses.",[],[],[],56,1052,4217,[],[],https://twitter.com/TheStoicEmperor/status/1090460293518499840,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1090172938475626496,1090172938475626496,1548752457000,2019-01-29,09:00:57,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Anxiety contaminates the present with the pains of all imaginable futures.

We cannot experience the fullness of the moment if we are forever suffering from hypothetical hardships.",[],[],[],27,768,2892,[],[],https://twitter.com/TheStoicEmperor/status/1090172938475626496,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1089979060883578880,1089969197264777217,1548706233000,2019-01-28,20:10:33,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Many of the smartest people in the world spend enormous amounts of time on Twitter. They're searching for thought puzzles to wrestle with. They're looking for the people who notice things others don't.

There is no barrier to entry. If you're interesting you can find an audience.",['naval'],[],[],23,135,1073,[],[],https://twitter.com/TheStoicEmperor/status/1089979060883578880,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '745273', 'username': 'naval'}]",,,,
1089315128007245825,1089315128007245825,1548547939000,2019-01-27,00:12:19,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Finding information is easier than ever.

Filtering information is harder than ever.

We are bombarded with irrelevant data and unsolicited stimulation.

Choosing what to ignore is as important as choosing what to pay attention to.",[],[],[],34,1543,4322,[],[],https://twitter.com/TheStoicEmperor/status/1089315128007245825,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1088828829794107394,1088828829794107394,1548431997000,2019-01-25,15:59:57,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,News (like alcohol) is better as a periodic indulgence than a constant compulsion.,[],[],[],14,288,1198,[],[],https://twitter.com/TheStoicEmperor/status/1088828829794107394,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1088723458366697472,1088723458366697472,1548406874000,2019-01-25,09:01:14,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"It is easy to blame “them.”
 
It is hard to confront “me.”

The easy path is the road to ruin.

The hard path is the way of growth.",[],[],[],16,577,2213,[],[],https://twitter.com/TheStoicEmperor/status/1088723458366697472,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1087976069901283329,1087976069901283329,1548228683000,2019-01-23,07:31:23,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"A little pain is a reminder of the value of everyday good health.

A small betrayal reveals a person's nature, allowing you to avoid darker surprises in the future.

The death of a friend is a reminder to better appreciate those friends still living.

Contrast gives life meaning.",[],[],[],16,727,2634,[],[],https://twitter.com/TheStoicEmperor/status/1087976069901283329,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1087644628214415360,1087644628214415360,1548149661000,2019-01-22,09:34:21,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"You forfeit the freshness of the morning if you immediately open Twitter and email.

Doing so allows many voices into your mind. These voices alter your mood, spark anxieties, and compete to set your agenda.

Start your day however you choose, but be sure that YOU are choosing.",[],[],[],53,888,3801,[],[],https://twitter.com/TheStoicEmperor/status/1087644628214415360,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1087546091459858432,1087542189364674562,1548126168000,2019-01-22,03:02:48,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,The lowest part of our nature likes to disguise itself as the highest. The pretense of moral superiority gives us permission to unleash our darkest impulses on a “deserving” target.,['clairlemon'],[],[],13,273,1140,[],[],https://twitter.com/TheStoicEmperor/status/1087546091459858432,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '1398479138', 'username': 'clairlemon'}]",,,,
1086791084129234944,1086791084129234944,1547946160000,2019-01-20,01:02:40,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"We reveal ourselves in our deeds, not our declarations.",[],[],[],19,719,2389,[],[],https://twitter.com/TheStoicEmperor/status/1086791084129234944,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1086118829661376512,1086118829661376512,1547785882000,2019-01-18,04:31:22,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The internet provides access to an education that the aristocracy of old couldn't have imagined.

It also provides the perfect attack vector for marketers to exploit cognitive vulnerabilities and dominate your attention.

A world-class education is free for the undistractable.",[],[],[],51,1434,4576,[],[],https://twitter.com/TheStoicEmperor/status/1086118829661376512,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1086035694592548869,1086035694592548869,1547766061000,2019-01-17,23:01:01,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The way people respond to you online may have everything to do with the kind of day they’ve had and nothing at all to do with you.

Don’t take it too literally or personally.",[],[],[],10,274,1158,[],[],https://twitter.com/TheStoicEmperor/status/1086035694592548869,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1085726203527421952,1085726203527421952,1547692273000,2019-01-17,02:31:13,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Modern people sit comfortably in air conditioned rooms and derange themselves with misinformation and hyperbole.

“The world is going insane!” they shout at an unhearing screen.

The world? Or you?",[],[],[],38,585,2449,[],[],https://twitter.com/TheStoicEmperor/status/1085726203527421952,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1085677309590351872,1085677309590351872,1547680616000,2019-01-16,23:16:56,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"When you are upset you are likely to sacrifice the wellbeing of tomorrow to appease the hurt feelings of today.

Not a good trade.

Subject your emotions to a cooling-off period before you allow them to guide major decisions.",[],[],[],7,325,1411,[],[],https://twitter.com/TheStoicEmperor/status/1085677309590351872,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1085356247660937216,1085356247660937216,1547604069000,2019-01-16,02:01:09,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Polarization and conflict produce online engagement.

Engagement is the object of desire for corporations, politicians, ruthless self-promoters.

Our emotions are held captive by contrived controversies and phantom threats.

Master your emotions, or they will serve other masters.",[],[],[],16,429,1462,[],[],https://twitter.com/TheStoicEmperor/status/1085356247660937216,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1085013328827637761,1085013328827637761,1547522310000,2019-01-15,03:18:30,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"""Why did this happen to me?""

Why not?

Events will never conform perfectly to your desires.

Move forward.",[],[],[],18,699,2447,[],[],https://twitter.com/TheStoicEmperor/status/1085013328827637761,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1084908442525941760,1084908442525941760,1547497303000,2019-01-14,20:21:43,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Old vices return in the guise of new virtues.,[],[],[],5,169,728,[],[],https://twitter.com/TheStoicEmperor/status/1084908442525941760,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1084610456612818944,1084604905879261184,1547426258000,2019-01-14,00:37:38,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Also a dangerous mistake, yes.",['_0mniman'],[],[],0,0,20,[],[],https://twitter.com/TheStoicEmperor/status/1084610456612818944,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '15533382', 'username': '_0mniman'}]",,,,
1084604905879261184,1084604905879261184,1547424935000,2019-01-14,00:15:35,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Nothing hurts like the truth.

If we are forbidden to offend, we are commanded to lie.

Most truths will be offensive to someone.

Polite lies can do as much damage as malicious ones.",[],[],[],20,964,2834,[],[],https://twitter.com/TheStoicEmperor/status/1084604905879261184,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1084272598471499776,1084272598471499776,1547345706000,2019-01-13,02:15:06,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"It is fruitless to wish you had started years ago.

In the future you will wish you had started now.

Don't wish.

Act.",[],[],[],28,1694,5806,[],[],https://twitter.com/TheStoicEmperor/status/1084272598471499776,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1084235028526067713,1084224895209361408,1547336749000,2019-01-12,23:45:49,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"#1 gets 90% of the hatred. Most of it has nothing to do with you. People realize they can gain attention by attacking the person with the highest name recognition. Attacking you and feeling superior is easier than learning the lessons from your success.

Ignore the noise.",['ninja'],[],[],19,42,883,[],[],https://twitter.com/TheStoicEmperor/status/1084235028526067713,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '214201922', 'username': 'Ninja'}]",,,,
